date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:45:32	272/272	---MCZ	403	error ('Forbidden')	text/html	date:Thu,%2027%20Feb%202020%2018:15:30%20GMT	https://templates.themekit.dev/codrop/themekit/media/icons/iconsmind/line-icons-fonts/icomoon.svg?-rdmvgc	C:/My%20Web%20Sites/fannavars/templates.themekit.dev/codrop/themekit/media/icons/iconsmind/line-icons-fonts/icomoonca27.svg	(from https://templates.themekit.dev/codrop/themekit/media/icons/iconsmind/line-icons.min.css)
21:45:33	1177572/1177572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225d4d6e6a-11f7e4%22	https://templates.themekit.dev/codrop/themekit/media/icons/iconsmind/line-icons-fonts/icomoon.eot?	C:/My%20Web%20Sites/fannavars/templates.themekit.dev/codrop/themekit/media/icons/iconsmind/line-icons-fonts/icomoond41d.eot	(from https://templates.themekit.dev/codrop/themekit/media/icons/iconsmind/line-icons.min.css)
21:45:34	18172/18172	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d668112-46fc%22	https://templates.themekit.dev/codrop/themekit/scripts/contact-form/datepicker.min.js	C:/My%20Web%20Sites/fannavars/templates.themekit.dev/codrop/themekit/scripts/contact-form/datepicker.min.js	(from https://templates.themekit.dev/codrop/elements/components/contact-form.html)
21:45:35	1177408/1177408	---MCZ	200	added ('OK')	application/x-font-ttf	etag:W/%225d4d6e6a-11f740%22	https://templates.themekit.dev/codrop/themekit/media/icons/iconsmind/line-icons-fonts/icomoon.ttf	C:/My%20Web%20Sites/fannavars/templates.themekit.dev/codrop/themekit/media/icons/iconsmind/line-icons-fonts/icomoon.ttf	(from https://templates.themekit.dev/codrop/themekit/media/icons/iconsmind/line-icons.min.css)
21:45:35	1177572/1177572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%225d4d6e6a-11f7e4%22	https://templates.themekit.dev/codrop/themekit/media/icons/iconsmind/line-icons-fonts/icomoon.eot	C:/My%20Web%20Sites/fannavars/templates.themekit.dev/codrop/themekit/media/icons/iconsmind/line-icons-fonts/icomoon.eot	(from https://templates.themekit.dev/codrop/themekit/media/icons/iconsmind/line-icons.min.css)
21:45:35	20355/20355	---M--	200	added ('OK')	image/png	etag:%225d38221f-4f83%22	https://themekit.dev/shared/thumbs/square.png	C:/My%20Web%20Sites/fannavars/themekit.dev/shared/thumbs/square.png	(from https://templates.themekit.dev/codrop/elements/components/content-box.html)
21:45:37	21016/21016	---M--	200	added ('OK')	image/png	etag:%225d38221f-5218%22	https://themekit.dev/shared/thumbs/wide.png	C:/My%20Web%20Sites/fannavars/themekit.dev/shared/thumbs/wide.png	(from https://templates.themekit.dev/codrop/elements/components/content-box.html)
21:45:37	18147/18147	---M--	200	added ('OK')	image/png	etag:%225d38221f-46e3%22	https://themekit.dev/shared/thumbs/wide-empty.png	C:/My%20Web%20Sites/fannavars/themekit.dev/shared/thumbs/wide-empty.png	(from https://templates.themekit.dev/codrop/elements/components/content-box.html)
21:45:38	17556/17556	---M--	200	added ('OK')	image/png	etag:%225d38221f-4494%22	https://themekit.dev/shared/thumbs/square-empty.png	C:/My%20Web%20Sites/fannavars/themekit.dev/shared/thumbs/square-empty.png	(from https://templates.themekit.dev/codrop/elements/components/content-box.html)
21:45:38	27618/27618	---M--	200	added ('OK')	image/png	etag:%225d38221f-6be2%22	https://themekit.dev/shared/thumbs/user.png	C:/My%20Web%20Sites/fannavars/themekit.dev/shared/thumbs/user.png	(from https://templates.themekit.dev/codrop/elements/components/content-box.html)
21:45:39	41059/41059	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d668111-a063%22	https://templates.themekit.dev/codrop/themekit/scripts/isotope.min.js	C:/My%20Web%20Sites/fannavars/templates.themekit.dev/codrop/themekit/scripts/isotope.min.js	(from https://templates.themekit.dev/codrop/elements/containers/masonry.html)
21:45:40	27038/27038	---M--	200	added ('OK')	image/png	etag:%225d38221f-699e%22	https://themekit.dev/shared/thumbs/hd.png	C:/My%20Web%20Sites/fannavars/themekit.dev/shared/thumbs/hd.png	(from https://templates.themekit.dev/codrop/elements/containers/slider.html)
21:45:40	23723/23723	---M--	200	added ('OK')	image/png	etag:%225d38221f-5cab%22	https://themekit.dev/shared/thumbs/hd-empty.png	C:/My%20Web%20Sites/fannavars/themekit.dev/shared/thumbs/hd-empty.png	(from https://templates.themekit.dev/codrop/elements/sections/image.html)
